,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
City Rain,0.0768,0.723,1,-24.6,1,0.0938,0.177,0.999,0.357,0.0255,171.921,audio_features,5svhO7n5a0IWF13hqZWaVc,spotify:track:5svhO7n5a0IWF13hqZWaVc,https://api.spotify.com/v1/tracks/5svhO7n5a0IWF13hqZWaVc,https://api.spotify.com/v1/audio-analysis/5svhO7n5a0IWF13hqZWaVc,240047,3
El Preso (Nueva Versión),0.671,0.719,11,-9.136,0,0.0468,0.139,0.00226,0.0817,0.625,105.834,audio_features,5CwVw6unER1iUPtklZgFpU,spotify:track:5CwVw6unER1iUPtklZgFpU,https://api.spotify.com/v1/tracks/5CwVw6unER1iUPtklZgFpU,https://api.spotify.com/v1/audio-analysis/5CwVw6unER1iUPtklZgFpU,358160,4
Si Te Alejas,0.749,0.676,1,-4.616,1,0.0301,0.527,0,0.109,0.96,122.021,audio_features,0UyaJ7XSvWPzMrCAPJoZQN,spotify:track:0UyaJ7XSvWPzMrCAPJoZQN,https://api.spotify.com/v1/tracks/0UyaJ7XSvWPzMrCAPJoZQN,https://api.spotify.com/v1/audio-analysis/0UyaJ7XSvWPzMrCAPJoZQN,206613,4
"Escape From the City (From ""Sonic Adventure 2"")",0.772,0.577,1,-12.037,0,0.153,0.00345,0.911,0.128,0.813,139.924,audio_features,17jB04fI8rDWEFWJkj0CCo,spotify:track:17jB04fI8rDWEFWJkj0CCo,https://api.spotify.com/v1/tracks/17jB04fI8rDWEFWJkj0CCo,https://api.spotify.com/v1/audio-analysis/17jB04fI8rDWEFWJkj0CCo,132402,4
Una Historia Diferente (feat. Dani Martin),0.76,0.479,7,-8.696,1,0.0304,0.422,0,0.1,0.737,98.006,audio_features,19ObwOUlTA6GzXNTeAwJHj,spotify:track:19ObwOUlTA6GzXNTeAwJHj,https://api.spotify.com/v1/tracks/19ObwOUlTA6GzXNTeAwJHj,https://api.spotify.com/v1/audio-analysis/19ObwOUlTA6GzXNTeAwJHj,253453,4
Samurai Heart,0.564,0.965,4,-3.043,1,0.0526,0.00137,0.000277,0.154,0.534,113.021,audio_features,1xlcunWsAY6y3IVZBrJpzC,spotify:track:1xlcunWsAY6y3IVZBrJpzC,https://api.spotify.com/v1/tracks/1xlcunWsAY6y3IVZBrJpzC,https://api.spotify.com/v1/audio-analysis/1xlcunWsAY6y3IVZBrJpzC,188031,4
Paradise,0.844,0.644,11,-6.273,0,0.0479,0.0828,0,0.113,0.591,122.061,audio_features,0Rx0DJI556Ix5gBny6EWmn,spotify:track:0Rx0DJI556Ix5gBny6EWmn,https://api.spotify.com/v1/tracks/0Rx0DJI556Ix5gBny6EWmn,https://api.spotify.com/v1/audio-analysis/0Rx0DJI556Ix5gBny6EWmn,169038,4
Den inre skogen,0.532,0.382,9,-17.683,1,0.0543,0.924,0.61,0.134,0.0455,127.038,audio_features,0Zl6KnmirT1PeGZvAZY9T1,spotify:track:0Zl6KnmirT1PeGZvAZY9T1,https://api.spotify.com/v1/tracks/0Zl6KnmirT1PeGZvAZY9T1,https://api.spotify.com/v1/audio-analysis/0Zl6KnmirT1PeGZvAZY9T1,229657,4
Crazy For You,0.662,0.719,9,-6.606,1,0.0298,0.107,0,0.102,0.511,95.001,audio_features,6B4oVElDIKRNcNUary0WG7,spotify:track:6B4oVElDIKRNcNUary0WG7,https://api.spotify.com/v1/tracks/6B4oVElDIKRNcNUary0WG7,https://api.spotify.com/v1/audio-analysis/6B4oVElDIKRNcNUary0WG7,224320,4
Aquí Vinimos - El Que Busca Mix,0.348,0.566,5,-10.522,1,0.0437,0.696,0.000555,0.088,0.277,105.985,audio_features,4XYDvFGIzgCg3QGqpwB1I8,spotify:track:4XYDvFGIzgCg3QGqpwB1I8,https://api.spotify.com/v1/tracks/4XYDvFGIzgCg3QGqpwB1I8,https://api.spotify.com/v1/audio-analysis/4XYDvFGIzgCg3QGqpwB1I8,150090,4
Schumann Resonances,0.434,0.0471,2,-31.747,0,0.0457,0.0294,0.943,0.146,0.0384,111.661,audio_features,4Sv2lSxfNTCJ5D5wo8ChEE,spotify:track:4Sv2lSxfNTCJ5D5wo8ChEE,https://api.spotify.com/v1/tracks/4Sv2lSxfNTCJ5D5wo8ChEE,https://api.spotify.com/v1/audio-analysis/4Sv2lSxfNTCJ5D5wo8ChEE,3600014,4
Surrendering,0.418,0.0165,3,-29.328,1,0.0311,0.986,0.917,0.125,0.0513,80.013,audio_features,57sxeemF1LxEGqZ9w4HQvi,spotify:track:57sxeemF1LxEGqZ9w4HQvi,https://api.spotify.com/v1/tracks/57sxeemF1LxEGqZ9w4HQvi,https://api.spotify.com/v1/audio-analysis/57sxeemF1LxEGqZ9w4HQvi,260992,4
Not Like Me (feat. Larue),0.737,0.718,6,-4.978,0,0.286,0.0402,0,0.347,0.583,94.017,audio_features,5n1RG5b4CL1zN4iV0X8uvZ,spotify:track:5n1RG5b4CL1zN4iV0X8uvZ,https://api.spotify.com/v1/tracks/5n1RG5b4CL1zN4iV0X8uvZ,https://api.spotify.com/v1/audio-analysis/5n1RG5b4CL1zN4iV0X8uvZ,215715,4
Truth,0.715,0.624,4,-3.046,0,0.114,0.11,0,0.123,0.412,158.087,audio_features,3HWzoMvoF3TQfYg4UPszDq,spotify:track:3HWzoMvoF3TQfYg4UPszDq,https://api.spotify.com/v1/tracks/3HWzoMvoF3TQfYg4UPszDq,https://api.spotify.com/v1/audio-analysis/3HWzoMvoF3TQfYg4UPszDq,173325,4
You Are Peace,0.438,0.0846,7,-19.904,0,0.0558,0.992,0.949,0.183,0.122,200.216,audio_features,5i9EFDkipPL6BwtLJSEDp9,spotify:track:5i9EFDkipPL6BwtLJSEDp9,https://api.spotify.com/v1/tracks/5i9EFDkipPL6BwtLJSEDp9,https://api.spotify.com/v1/audio-analysis/5i9EFDkipPL6BwtLJSEDp9,204911,4
Capuccino,0.674,0.00465,3,-34.725,1,0.135,0.933,0.622,0.109,0.297,120.492,audio_features,68TIWhvFNH4UgJojG1hOgu,spotify:track:68TIWhvFNH4UgJojG1hOgu,https://api.spotify.com/v1/tracks/68TIWhvFNH4UgJojG1hOgu,https://api.spotify.com/v1/audio-analysis/68TIWhvFNH4UgJojG1hOgu,60004,4
A New Year's Walk,0.409,0.119,1,-23.196,1,0.0411,0.988,0.937,0.0997,0.444,106.067,audio_features,5l3jZITrCXMaliBdc9FERX,spotify:track:5l3jZITrCXMaliBdc9FERX,https://api.spotify.com/v1/tracks/5l3jZITrCXMaliBdc9FERX,https://api.spotify.com/v1/audio-analysis/5l3jZITrCXMaliBdc9FERX,117500,4
Pierdo la Cabeza - Remix,0.716,0.795,0,-4.93,1,0.0304,0.221,0,0.213,0.666,93.023,audio_features,7dnOGJWp5Mspq4drP0oaxZ,spotify:track:7dnOGJWp5Mspq4drP0oaxZ,https://api.spotify.com/v1/tracks/7dnOGJWp5Mspq4drP0oaxZ,https://api.spotify.com/v1/audio-analysis/7dnOGJWp5Mspq4drP0oaxZ,287080,4
Air Conditioner,0.132,0.142,10,-27.18,0,0.0976,0.145,0.2,0.138,0.0158,81.254,audio_features,41gpULppid9CBknIuRWH6r,spotify:track:41gpULppid9CBknIuRWH6r,https://api.spotify.com/v1/tracks/41gpULppid9CBknIuRWH6r,https://api.spotify.com/v1/audio-analysis/41gpULppid9CBknIuRWH6r,590000,1
Para Ti,0.642,0.501,5,-6.402,1,0.0291,0.679,0,0.0984,0.707,145.186,audio_features,1kqSCTQ2KReQ2bzmEcFvnI,spotify:track:1kqSCTQ2KReQ2bzmEcFvnI,https://api.spotify.com/v1/tracks/1kqSCTQ2KReQ2bzmEcFvnI,https://api.spotify.com/v1/audio-analysis/1kqSCTQ2KReQ2bzmEcFvnI,254251,3
Moment of Clarity,0.18,0.18,1,-22.439,1,0.0324,0.917,0.94,0.112,0.0713,64.105,audio_features,1h7XRTgZYY0TYDjYDnLfju,spotify:track:1h7XRTgZYY0TYDjYDnLfju,https://api.spotify.com/v1/tracks/1h7XRTgZYY0TYDjYDnLfju,https://api.spotify.com/v1/audio-analysis/1h7XRTgZYY0TYDjYDnLfju,141581,4
mjo,0.607,0.0867,10,-12.872,0,0.399,0.909,0.927,0.0943,0.139,144.351,audio_features,58f1jd6boLwkQHqJqUCMDu,spotify:track:58f1jd6boLwkQHqJqUCMDu,https://api.spotify.com/v1/tracks/58f1jd6boLwkQHqJqUCMDu,https://api.spotify.com/v1/audio-analysis/58f1jd6boLwkQHqJqUCMDu,106833,4
Summer Song,0.384,0.917,2,-5.764,1,0.035,1.1e-05,0.927,0.101,0.48,162.128,audio_features,3zvBkrRyrDFmcJAfmZLEOT,spotify:track:3zvBkrRyrDFmcJAfmZLEOT,https://api.spotify.com/v1/tracks/3zvBkrRyrDFmcJAfmZLEOT,https://api.spotify.com/v1/audio-analysis/3zvBkrRyrDFmcJAfmZLEOT,297800,4
Memory Tree,0.517,0.273,11,-14.711,0,0.038,0.712,0.873,0.11,0.0869,180.239,audio_features,1c8hkUofu0JemA8jKYJHyA,spotify:track:1c8hkUofu0JemA8jKYJHyA,https://api.spotify.com/v1/tracks/1c8hkUofu0JemA8jKYJHyA,https://api.spotify.com/v1/audio-analysis/1c8hkUofu0JemA8jKYJHyA,174000,4
All Falls Down,0.657,0.734,8,-4.832,0,0.484,0.149,0,0.139,0.434,91.03,audio_features,5SkRLpaGtvYPhw02vZhQQ9,spotify:track:5SkRLpaGtvYPhw02vZhQQ9,https://api.spotify.com/v1/tracks/5SkRLpaGtvYPhw02vZhQQ9,https://api.spotify.com/v1/audio-analysis/5SkRLpaGtvYPhw02vZhQQ9,223507,4
Petals,0.426,0.0285,11,-23.47,1,0.0379,0.991,0.938,0.0913,0.312,73.849,audio_features,4EQeE98JeOcxg9YI5k8WV1,spotify:track:4EQeE98JeOcxg9YI5k8WV1,https://api.spotify.com/v1/tracks/4EQeE98JeOcxg9YI5k8WV1,https://api.spotify.com/v1/audio-analysis/4EQeE98JeOcxg9YI5k8WV1,157980,5
世界をかえさせておくれよ,0.461,0.979,1,-2.894,1,0.236,0.0103,0,0.415,0.733,185.883,audio_features,07v4U70xX5qWtlqh67sSFw,spotify:track:07v4U70xX5qWtlqh67sSFw,https://api.spotify.com/v1/tracks/07v4U70xX5qWtlqh67sSFw,https://api.spotify.com/v1/audio-analysis/07v4U70xX5qWtlqh67sSFw,160800,4
Fight Together (第493話〜516話 OP),0.731,0.897,2,-5.125,1,0.0304,0.0511,8.07e-06,0.131,0.649,128.987,audio_features,0MbNjIgSvscJtLrzqihbeG,spotify:track:0MbNjIgSvscJtLrzqihbeG,https://api.spotify.com/v1/tracks/0MbNjIgSvscJtLrzqihbeG,https://api.spotify.com/v1/audio-analysis/0MbNjIgSvscJtLrzqihbeG,260930,4
Phantom Limb,0.515,0.871,9,-4.113,1,0.0367,0.000585,0,0.0877,0.498,119.869,audio_features,2aQx1i3XjtB3TSN4J770Iv,spotify:track:2aQx1i3XjtB3TSN4J770Iv,https://api.spotify.com/v1/tracks/2aQx1i3XjtB3TSN4J770Iv,https://api.spotify.com/v1/audio-analysis/2aQx1i3XjtB3TSN4J770Iv,287533,4
Binaural Gamma Sinus 40 Hz Drone II,0.147,0.0426,0,-26.037,1,0.0439,0.902,0.499,0.0956,0.0729,141.647,audio_features,07HJu7NuUxcZTFSHvQEXCu,spotify:track:07HJu7NuUxcZTFSHvQEXCu,https://api.spotify.com/v1/tracks/07HJu7NuUxcZTFSHvQEXCu,https://api.spotify.com/v1/audio-analysis/07HJu7NuUxcZTFSHvQEXCu,208000,3
Atado Entre Tus Manos,0.313,0.31,4,-10.162,1,0.0327,0.912,5.2e-05,0.107,0.298,163.521,audio_features,0A7Bx1u7ufBNclwcfs02mG,spotify:track:0A7Bx1u7ufBNclwcfs02mG,https://api.spotify.com/v1/tracks/0A7Bx1u7ufBNclwcfs02mG,https://api.spotify.com/v1/audio-analysis/0A7Bx1u7ufBNclwcfs02mG,196627,3
Help Our Souls (Urban Contact Radio Edit),0.693,0.876,7,-4.646,1,0.226,0.0562,0,0.109,0.598,120.071,audio_features,198Rrm2wkRyGuSOXcPLQvi,spotify:track:198Rrm2wkRyGuSOXcPLQvi,https://api.spotify.com/v1/tracks/198Rrm2wkRyGuSOXcPLQvi,https://api.spotify.com/v1/audio-analysis/198Rrm2wkRyGuSOXcPLQvi,198488,4
Momento,0.115,0.109,2,-23.219,0,0.0356,0.94,0.951,0.0888,0.0391,76.163,audio_features,2mGpfyZuvwQT7qimhly4S1,spotify:track:2mGpfyZuvwQT7qimhly4S1,https://api.spotify.com/v1/tracks/2mGpfyZuvwQT7qimhly4S1,https://api.spotify.com/v1/audio-analysis/2mGpfyZuvwQT7qimhly4S1,247500,4
cruisin',0.498,0.63,6,-5.808,0,0.0276,0.416,0,0.238,0.822,169.115,audio_features,2gliw3L0oa4w8LqaHploje,spotify:track:2gliw3L0oa4w8LqaHploje,https://api.spotify.com/v1/tracks/2gliw3L0oa4w8LqaHploje,https://api.spotify.com/v1/audio-analysis/2gliw3L0oa4w8LqaHploje,352920,4
Bonfire,0.506,0.745,8,-6.044,1,0.331,0.0594,0,0.341,0.311,161.808,audio_features,799f6Ih1Pu4AUApMyXhxUc,spotify:track:799f6Ih1Pu4AUApMyXhxUc,https://api.spotify.com/v1/tracks/799f6Ih1Pu4AUApMyXhxUc,https://api.spotify.com/v1/audio-analysis/799f6Ih1Pu4AUApMyXhxUc,192947,4
Me&her,0.718,0.501,0,-10.667,1,0.087,0.466,0.000486,0.111,0.293,90.033,audio_features,3ldzKIC5pUkWQRNCQSr6Fx,spotify:track:3ldzKIC5pUkWQRNCQSr6Fx,https://api.spotify.com/v1/tracks/3ldzKIC5pUkWQRNCQSr6Fx,https://api.spotify.com/v1/audio-analysis/3ldzKIC5pUkWQRNCQSr6Fx,216808,4
What Can I Do,0.813,0.719,10,-7.992,0,0.0405,0.051,0.873,0.048,0.619,123.994,audio_features,2CGaIWj2aaWdyCEVL7hVoa,spotify:track:2CGaIWj2aaWdyCEVL7hVoa,https://api.spotify.com/v1/tracks/2CGaIWj2aaWdyCEVL7hVoa,https://api.spotify.com/v1/audio-analysis/2CGaIWj2aaWdyCEVL7hVoa,375702,4
Tengo Tu Love,0.702,0.741,7,-8.111,1,0.0449,0.241,0,0.117,0.7,94.999,audio_features,2hgzokI1dOZAxs5PUG0gBT,spotify:track:2hgzokI1dOZAxs5PUG0gBT,https://api.spotify.com/v1/tracks/2hgzokI1dOZAxs5PUG0gBT,https://api.spotify.com/v1/audio-analysis/2hgzokI1dOZAxs5PUG0gBT,231573,4
Amoré,0.679,0.62,0,-10.943,1,0.0469,0.549,0.0189,0.0774,0.619,179.505,audio_features,1RpCXjlxFGS6LfPOvqSJ7M,spotify:track:1RpCXjlxFGS6LfPOvqSJ7M,https://api.spotify.com/v1/tracks/1RpCXjlxFGS6LfPOvqSJ7M,https://api.spotify.com/v1/audio-analysis/1RpCXjlxFGS6LfPOvqSJ7M,301573,4
Somos Algo,0.836,0.519,7,-8.962,1,0.0355,0.686,0.00236,0.186,0.638,93.08,audio_features,5iSpfk6cDOSYePagAoG639,spotify:track:5iSpfk6cDOSYePagAoG639,https://api.spotify.com/v1/tracks/5iSpfk6cDOSYePagAoG639,https://api.spotify.com/v1/audio-analysis/5iSpfk6cDOSYePagAoG639,234128,4
infamous,0.446,0.252,10,-12.969,1,0.0469,0.852,0.927,0.134,0.442,159.558,audio_features,1zeLmqomXHdmGfdjFlv9Ge,spotify:track:1zeLmqomXHdmGfdjFlv9Ge,https://api.spotify.com/v1/tracks/1zeLmqomXHdmGfdjFlv9Ge,https://api.spotify.com/v1/audio-analysis/1zeLmqomXHdmGfdjFlv9Ge,195000,4
Coffee & Smoke,0.784,0.601,2,-10.698,1,0.0669,0.0562,0.467,0.359,0.534,81.999,audio_features,6YeB8VATRu0anB9S6CleQm,spotify:track:6YeB8VATRu0anB9S6CleQm,https://api.spotify.com/v1/tracks/6YeB8VATRu0anB9S6CleQm,https://api.spotify.com/v1/audio-analysis/6YeB8VATRu0anB9S6CleQm,137561,4
Divine Structure,0.267,0.0213,5,-22.608,1,0.0497,0.987,0.919,0.102,0.0502,57.178,audio_features,5S7nfUHhiA3kfmyMPvhV6V,spotify:track:5S7nfUHhiA3kfmyMPvhV6V,https://api.spotify.com/v1/tracks/5S7nfUHhiA3kfmyMPvhV6V,https://api.spotify.com/v1/audio-analysis/5S7nfUHhiA3kfmyMPvhV6V,227875,4
a bit correct,0.827,0.315,9,-8.187,0,0.253,0.793,0.193,0.0982,0.686,80.004,audio_features,09B7HG4gxhpgQz8g12E9fG,spotify:track:09B7HG4gxhpgQz8g12E9fG,https://api.spotify.com/v1/tracks/09B7HG4gxhpgQz8g12E9fG,https://api.spotify.com/v1/audio-analysis/09B7HG4gxhpgQz8g12E9fG,108000,4
Blue Adrian,0.122,0.131,10,-18.123,1,0.0371,0.825,0.849,0.101,0.0716,78.917,audio_features,2OkJizCxI9w6iEiASlgp8x,spotify:track:2OkJizCxI9w6iEiASlgp8x,https://api.spotify.com/v1/tracks/2OkJizCxI9w6iEiASlgp8x,https://api.spotify.com/v1/audio-analysis/2OkJizCxI9w6iEiASlgp8x,187910,5
Postcards from You,0.559,0.66,11,-7.868,0,0.0257,0.00563,0.805,0.116,0.124,135.02,audio_features,6e34YMQxJitSjh15gK6LL6,spotify:track:6e34YMQxJitSjh15gK6LL6,https://api.spotify.com/v1/tracks/6e34YMQxJitSjh15gK6LL6,https://api.spotify.com/v1/audio-analysis/6e34YMQxJitSjh15gK6LL6,232889,4
"Boys, Be Courageous!",0.631,0.75,0,-6.744,1,0.0552,0.254,0.959,0.298,0.821,108.118,audio_features,6g64WZpctcBMj0EBi3TTPC,spotify:track:6g64WZpctcBMj0EBi3TTPC,https://api.spotify.com/v1/tracks/6g64WZpctcBMj0EBi3TTPC,https://api.spotify.com/v1/audio-analysis/6g64WZpctcBMj0EBi3TTPC,72093,3
Mono No Aware,0.533,0.51,9,-10.146,1,0.0302,0.202,0.000485,0.336,0.0671,142.048,audio_features,5Z5lYGBQFgjEj3wuIvaLzH,spotify:track:5Z5lYGBQFgjEj3wuIvaLzH,https://api.spotify.com/v1/tracks/5Z5lYGBQFgjEj3wuIvaLzH,https://api.spotify.com/v1/audio-analysis/5Z5lYGBQFgjEj3wuIvaLzH,271093,4
"Love me, Love you",0.762,0.943,0,-2.881,1,0.045,0.0502,0,0.275,0.806,129.999,audio_features,4MqqZRjZVkheBor570C2yt,spotify:track:4MqqZRjZVkheBor570C2yt,https://api.spotify.com/v1/tracks/4MqqZRjZVkheBor570C2yt,https://api.spotify.com/v1/audio-analysis/4MqqZRjZVkheBor570C2yt,283240,4
Bronceado,0.507,0.732,0,-5.256,1,0.055,0.206,0,0.0913,0.946,142.568,audio_features,4smbzhaRt7EYwO73SmFXyR,spotify:track:4smbzhaRt7EYwO73SmFXyR,https://api.spotify.com/v1/tracks/4smbzhaRt7EYwO73SmFXyR,https://api.spotify.com/v1/audio-analysis/4smbzhaRt7EYwO73SmFXyR,137190,3
When I Needed You,0.57,0.891,5,-3.784,1,0.0899,0.0517,0,0.345,0.346,90.984,audio_features,3dDTVzIF6s7EyU6NoviFwD,spotify:track:3dDTVzIF6s7EyU6NoviFwD,https://api.spotify.com/v1/tracks/3dDTVzIF6s7EyU6NoviFwD,https://api.spotify.com/v1/audio-analysis/3dDTVzIF6s7EyU6NoviFwD,221040,4
Cuando Te Encontré,0.817,0.715,2,-4.902,1,0.0393,0.352,1.8e-05,0.0662,0.961,84.723,audio_features,44U8RCqOQTBHg8Q6zzSucF,spotify:track:44U8RCqOQTBHg8Q6zzSucF,https://api.spotify.com/v1/tracks/44U8RCqOQTBHg8Q6zzSucF,https://api.spotify.com/v1/audio-analysis/44U8RCqOQTBHg8Q6zzSucF,221333,4
tsuyu,0.648,0.312,1,-9.057,1,0.0649,0.543,0.9,0.101,0.8,170.139,audio_features,7eZb1znu03MDtTFS4bSwGR,spotify:track:7eZb1znu03MDtTFS4bSwGR,https://api.spotify.com/v1/tracks/7eZb1znu03MDtTFS4bSwGR,https://api.spotify.com/v1/audio-analysis/7eZb1znu03MDtTFS4bSwGR,90353,4
PARTY,0.728,0.431,6,-9.966,0,0.0622,0.749,0,0.0996,0.629,130.022,audio_features,5RqR4ZCCKJDcBLIn4sih9l,spotify:track:5RqR4ZCCKJDcBLIn4sih9l,https://api.spotify.com/v1/tracks/5RqR4ZCCKJDcBLIn4sih9l,https://api.spotify.com/v1/audio-analysis/5RqR4ZCCKJDcBLIn4sih9l,147800,4
better days,0.626,0.726,5,-5.015,1,0.0376,0.235,0,0.304,0.257,89.132,audio_features,2K0r5GD5zYlEMx2M7ZMcqG,spotify:track:2K0r5GD5zYlEMx2M7ZMcqG,https://api.spotify.com/v1/tracks/2K0r5GD5zYlEMx2M7ZMcqG,https://api.spotify.com/v1/audio-analysis/2K0r5GD5zYlEMx2M7ZMcqG,144530,4
Saydee,0.638,0.361,2,-12.71,1,0.0302,0.742,0.257,0.0979,0.465,132.004,audio_features,4GJXwA1Ys8AcXDGmRkicRv,spotify:track:4GJXwA1Ys8AcXDGmRkicRv,https://api.spotify.com/v1/tracks/4GJXwA1Ys8AcXDGmRkicRv,https://api.spotify.com/v1/audio-analysis/4GJXwA1Ys8AcXDGmRkicRv,149375,4
Calor al Corazón,0.523,0.522,1,-7.141,0,0.0296,0.0283,1.67e-06,0.11,0.245,130.045,audio_features,6d7yBb3SJ56XCYV1p6UTuO,spotify:track:6d7yBb3SJ56XCYV1p6UTuO,https://api.spotify.com/v1/tracks/6d7yBb3SJ56XCYV1p6UTuO,https://api.spotify.com/v1/audio-analysis/6d7yBb3SJ56XCYV1p6UTuO,212538,4
Dancing Kizomba - Brian Cross Remix/Spanish Version,0.69,0.953,9,-4.001,0,0.0367,0.00126,0.0346,0.118,0.792,108.01,audio_features,2yLQegjN87yN6ajlGUOO0Z,spotify:track:2yLQegjN87yN6ajlGUOO0Z,https://api.spotify.com/v1/tracks/2yLQegjN87yN6ajlGUOO0Z,https://api.spotify.com/v1/audio-analysis/2yLQegjN87yN6ajlGUOO0Z,184440,4
"Coffee Shop Noise, Pt. 19",0.242,0.82,5,-25.214,0,0.0426,0.333,3.92e-05,0.686,0.024,114.026,audio_features,22QiU1tzIP1F791CbWUgja,spotify:track:22QiU1tzIP1F791CbWUgja,https://api.spotify.com/v1/tracks/22QiU1tzIP1F791CbWUgja,https://api.spotify.com/v1/audio-analysis/22QiU1tzIP1F791CbWUgja,113128,4
Panacea.,0.618,0.211,9,-16.41,1,0.208,0.876,0.849,0.0887,0.142,83.982,audio_features,3julkyNbFWkLu9geA2CB8K,spotify:track:3julkyNbFWkLu9geA2CB8K,https://api.spotify.com/v1/tracks/3julkyNbFWkLu9geA2CB8K,https://api.spotify.com/v1/audio-analysis/3julkyNbFWkLu9geA2CB8K,85714,4
Love Rework,0.745,0.203,1,-11.219,1,0.243,0.209,0.835,0.12,0.0936,79.997,audio_features,671OJjhNaiptASdW0QGONQ,spotify:track:671OJjhNaiptASdW0QGONQ,https://api.spotify.com/v1/tracks/671OJjhNaiptASdW0QGONQ,https://api.spotify.com/v1/audio-analysis/671OJjhNaiptASdW0QGONQ,123089,4
"Moonshine, Pt. 2",0.662,0.15,3,-7.059,0,0.0424,0.768,0.903,0.0927,0.609,86.016,audio_features,02q9hg1ZduRP1UNwDuZ4jU,spotify:track:02q9hg1ZduRP1UNwDuZ4jU,https://api.spotify.com/v1/tracks/02q9hg1ZduRP1UNwDuZ4jU,https://api.spotify.com/v1/audio-analysis/02q9hg1ZduRP1UNwDuZ4jU,114148,4
Hikari Are,0.222,0.944,7,-4.398,1,0.0676,4.2e-06,0.964,0.297,0.308,177.912,audio_features,2OVkfFZh0kv3FlAZjNIS5F,spotify:track:2OVkfFZh0kv3FlAZjNIS5F,https://api.spotify.com/v1/tracks/2OVkfFZh0kv3FlAZjNIS5F,https://api.spotify.com/v1/audio-analysis/2OVkfFZh0kv3FlAZjNIS5F,95390,4
Entre Canibales - MTV Unplugged,0.634,0.677,4,-7.149,0,0.0278,0.018,0.0154,0.946,0.535,110.919,audio_features,060aWWmC9CrLqbhzHQifQf,spotify:track:060aWWmC9CrLqbhzHQifQf,https://api.spotify.com/v1/tracks/060aWWmC9CrLqbhzHQifQf,https://api.spotify.com/v1/audio-analysis/060aWWmC9CrLqbhzHQifQf,294147,4
Arcade,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,audio_features,1Xi84slp6FryDSCbzq4UCD,spotify:track:1Xi84slp6FryDSCbzq4UCD,https://api.spotify.com/v1/tracks/1Xi84slp6FryDSCbzq4UCD,https://api.spotify.com/v1/audio-analysis/1Xi84slp6FryDSCbzq4UCD,183624,3
Aeroplanos,0.73,0.551,9,-9.659,1,0.0306,0.395,0.00734,0.0942,0.591,109.009,audio_features,1ujis0ZrwUNGVXgjvu4uCU,spotify:track:1ujis0ZrwUNGVXgjvu4uCU,https://api.spotify.com/v1/tracks/1ujis0ZrwUNGVXgjvu4uCU,https://api.spotify.com/v1/audio-analysis/1ujis0ZrwUNGVXgjvu4uCU,239200,4
The First Time,0.691,0.381,2,-13.269,0,0.235,0.594,0,0.109,0.364,109.918,audio_features,4HQYvC3uJxW3KDGxMln19H,spotify:track:4HQYvC3uJxW3KDGxMln19H,https://api.spotify.com/v1/tracks/4HQYvC3uJxW3KDGxMln19H,https://api.spotify.com/v1/audio-analysis/4HQYvC3uJxW3KDGxMln19H,240091,4
Revolution,0.574,0.833,8,-6.239,0,0.0563,0.0611,0,0.105,0.574,86.008,audio_features,7Fv8Qp3tTSbSS2VjryUF7L,spotify:track:7Fv8Qp3tTSbSS2VjryUF7L,https://api.spotify.com/v1/tracks/7Fv8Qp3tTSbSS2VjryUF7L,https://api.spotify.com/v1/audio-analysis/7Fv8Qp3tTSbSS2VjryUF7L,231987,4
Space Cadet,0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,audio_features,1fewSx2d5KIZ04wsooEBOz,spotify:track:1fewSx2d5KIZ04wsooEBOz,https://api.spotify.com/v1/tracks/1fewSx2d5KIZ04wsooEBOz,https://api.spotify.com/v1/audio-analysis/1fewSx2d5KIZ04wsooEBOz,203267,4
La Puta Esperanza,0.628,0.612,2,-6.323,0,0.0276,0.475,0.000134,0.169,0.613,130.964,audio_features,3LseXfZ4ZTiKab1fBNG7VX,spotify:track:3LseXfZ4ZTiKab1fBNG7VX,https://api.spotify.com/v1/tracks/3LseXfZ4ZTiKab1fBNG7VX,https://api.spotify.com/v1/audio-analysis/3LseXfZ4ZTiKab1fBNG7VX,325205,4
Náufragos,0.4,0.188,4,-9.4,1,0.0304,0.793,1.25e-06,0.105,0.127,138.8,audio_features,76HDEgJO37r9pM0u9QW4ZD,spotify:track:76HDEgJO37r9pM0u9QW4ZD,https://api.spotify.com/v1/tracks/76HDEgJO37r9pM0u9QW4ZD,https://api.spotify.com/v1/audio-analysis/76HDEgJO37r9pM0u9QW4ZD,175147,4
Believer,0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,audio_features,0pqnGHJpmpxLKifKRmU6WP,spotify:track:0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/tracks/0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/audio-analysis/0pqnGHJpmpxLKifKRmU6WP,204347,4
