,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Dream Girl,0.884,0.546,2,-6.279,0,0.117,0.269,8e-06,0.064,0.49,113.236,audio_features,2Sla5cgNpVoRcckYjaAMKP,spotify:track:2Sla5cgNpVoRcckYjaAMKP,https://api.spotify.com/v1/tracks/2Sla5cgNpVoRcckYjaAMKP,https://api.spotify.com/v1/audio-analysis/2Sla5cgNpVoRcckYjaAMKP,162895,3
Point Blank,0.727,0.333,1,-21.354,1,0.33,0.498,0.827,0.104,0.884,80.02,audio_features,2RSimOooHGPO4UiENapgAl,spotify:track:2RSimOooHGPO4UiENapgAl,https://api.spotify.com/v1/tracks/2RSimOooHGPO4UiENapgAl,https://api.spotify.com/v1/audio-analysis/2RSimOooHGPO4UiENapgAl,144094,4
Stand by Me,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,audio_features,3SdTKo2uVsxFblQjpScoHy,spotify:track:3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/tracks/3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/audio-analysis/3SdTKo2uVsxFblQjpScoHy,180056,4
Ruin The Friendship,0.778,0.469,8,-6.842,0,0.257,0.128,2.31e-05,0.11,0.538,77.967,audio_features,3AI9cvz2LylxfUgXt8AA4Z,spotify:track:3AI9cvz2LylxfUgXt8AA4Z,https://api.spotify.com/v1/tracks/3AI9cvz2LylxfUgXt8AA4Z,https://api.spotify.com/v1/audio-analysis/3AI9cvz2LylxfUgXt8AA4Z,233893,4
Eterna Forest (Lo-Fi Remix),0.593,0.342,7,-17.946,1,0.0583,0.0815,0.774,0.0948,0.147,190.007,audio_features,1okbTzNQRpjtNg3nKknOkU,spotify:track:1okbTzNQRpjtNg3nKknOkU,https://api.spotify.com/v1/tracks/1okbTzNQRpjtNg3nKknOkU,https://api.spotify.com/v1/audio-analysis/1okbTzNQRpjtNg3nKknOkU,375954,3
Throw Ya Back,0.743,0.408,8,-13.131,0,0.321,0.17,0.0013,0.109,0.194,145.053,audio_features,5K0KX3zUbMcO9z23UVJjgE,spotify:track:5K0KX3zUbMcO9z23UVJjgE,https://api.spotify.com/v1/tracks/5K0KX3zUbMcO9z23UVJjgE,https://api.spotify.com/v1/audio-analysis/5K0KX3zUbMcO9z23UVJjgE,94413,4
Hard Knock Days,0.559,0.936,6,-3.749,1,0.0874,0.0139,0,0.33,0.717,92.024,audio_features,3TKn9Pimpg49NboyPo0Hhl,spotify:track:3TKn9Pimpg49NboyPo0Hhl,https://api.spotify.com/v1/tracks/3TKn9Pimpg49NboyPo0Hhl,https://api.spotify.com/v1/audio-analysis/3TKn9Pimpg49NboyPo0Hhl,272773,4
Chica en Buenos Aires,0.779,0.506,9,-12.412,0,0.034,0.17,0.0148,0.0922,0.744,115.986,audio_features,2mjSTKDpWX94DwRLEMPzXj,spotify:track:2mjSTKDpWX94DwRLEMPzXj,https://api.spotify.com/v1/tracks/2mjSTKDpWX94DwRLEMPzXj,https://api.spotify.com/v1/audio-analysis/2mjSTKDpWX94DwRLEMPzXj,244460,4
Si Te Alejas,0.749,0.676,1,-4.616,1,0.0301,0.527,0,0.109,0.96,122.021,audio_features,0UyaJ7XSvWPzMrCAPJoZQN,spotify:track:0UyaJ7XSvWPzMrCAPJoZQN,https://api.spotify.com/v1/tracks/0UyaJ7XSvWPzMrCAPJoZQN,https://api.spotify.com/v1/audio-analysis/0UyaJ7XSvWPzMrCAPJoZQN,206613,4
Yo Me Enamoré,0.85,0.542,0,-5.992,1,0.102,0.243,0.000725,0.0974,0.218,143.99,audio_features,0ixGROL8ne30UQNbKdJviv,spotify:track:0ixGROL8ne30UQNbKdJviv,https://api.spotify.com/v1/tracks/0ixGROL8ne30UQNbKdJviv,https://api.spotify.com/v1/audio-analysis/0ixGROL8ne30UQNbKdJviv,233333,4
K21,0.639,0.952,2,-6.047,1,0.0603,0.00307,7.98e-05,0.0731,0.41,121.002,audio_features,5bdc03rlZHi6hz0eVONVmb,spotify:track:5bdc03rlZHi6hz0eVONVmb,https://api.spotify.com/v1/tracks/5bdc03rlZHi6hz0eVONVmb,https://api.spotify.com/v1/audio-analysis/5bdc03rlZHi6hz0eVONVmb,203240,4
Father's Land,0.207,0.305,2,-13.438,1,0.0349,0.371,0.924,0.0716,0.0484,125.959,audio_features,3gzNYhVi2CZDrihWHxSVzY,spotify:track:3gzNYhVi2CZDrihWHxSVzY,https://api.spotify.com/v1/tracks/3gzNYhVi2CZDrihWHxSVzY,https://api.spotify.com/v1/audio-analysis/3gzNYhVi2CZDrihWHxSVzY,335562,4
"Back With Another One feat Nieve,Tunji & Noah King",0.718,0.867,11,-4.617,0,0.036,0.433,7.14e-05,0.149,0.729,89.996,audio_features,6saCJ6uCUfxNeSsp6xgBBk,spotify:track:6saCJ6uCUfxNeSsp6xgBBk,https://api.spotify.com/v1/tracks/6saCJ6uCUfxNeSsp6xgBBk,https://api.spotify.com/v1/audio-analysis/6saCJ6uCUfxNeSsp6xgBBk,269057,4
Te Extraño - Bachata Version,0.792,0.605,6,-4.407,0,0.0341,0.786,0,0.0877,0.9,129.921,audio_features,0muI8DpTEpLqqibPm3sKYf,spotify:track:0muI8DpTEpLqqibPm3sKYf,https://api.spotify.com/v1/tracks/0muI8DpTEpLqqibPm3sKYf,https://api.spotify.com/v1/audio-analysis/0muI8DpTEpLqqibPm3sKYf,212973,4
They Do Exist,0.416,0.459,7,-14.31,0,0.0479,0.822,0.876,0.129,0.529,85.095,audio_features,656iCGkgKBbDxvFs5EfzGK,spotify:track:656iCGkgKBbDxvFs5EfzGK,https://api.spotify.com/v1/tracks/656iCGkgKBbDxvFs5EfzGK,https://api.spotify.com/v1/audio-analysis/656iCGkgKBbDxvFs5EfzGK,289180,4
Too Often,0.874,0.61,11,-8.121,1,0.1,0.0311,0,0.0863,0.724,75.965,audio_features,59319wPxXIyufbH7ueWE4i,spotify:track:59319wPxXIyufbH7ueWE4i,https://api.spotify.com/v1/tracks/59319wPxXIyufbH7ueWE4i,https://api.spotify.com/v1/audio-analysis/59319wPxXIyufbH7ueWE4i,127093,4
Return to Ithaka,0.159,0.931,6,-6.085,1,0.11,0.0233,0.792,0.313,0.111,178.117,audio_features,23uKDOmw1GXTiNtDrnQmnl,spotify:track:23uKDOmw1GXTiNtDrnQmnl,https://api.spotify.com/v1/tracks/23uKDOmw1GXTiNtDrnQmnl,https://api.spotify.com/v1/audio-analysis/23uKDOmw1GXTiNtDrnQmnl,137560,4
Formas Parte,0.693,0.862,4,-4.604,1,0.0292,0.00552,0,0.136,0.886,122.0,audio_features,24VckxjKytHYVEI1yHnrRu,spotify:track:24VckxjKytHYVEI1yHnrRu,https://api.spotify.com/v1/tracks/24VckxjKytHYVEI1yHnrRu,https://api.spotify.com/v1/audio-analysis/24VckxjKytHYVEI1yHnrRu,227987,4
Remember,0.84,0.344,5,-8.613,0,0.0374,0.456,3.36e-05,0.35,0.526,111.994,audio_features,630Ug0XtmhhFvAKo0PNuEI,spotify:track:630Ug0XtmhhFvAKo0PNuEI,https://api.spotify.com/v1/tracks/630Ug0XtmhhFvAKo0PNuEI,https://api.spotify.com/v1/audio-analysis/630Ug0XtmhhFvAKo0PNuEI,199227,4
high rise,0.92,0.512,8,-9.915,1,0.425,0.11,0.000137,0.101,0.91,145.028,audio_features,4EL03Meej6MmfsMf7CJ69J,spotify:track:4EL03Meej6MmfsMf7CJ69J,https://api.spotify.com/v1/tracks/4EL03Meej6MmfsMf7CJ69J,https://api.spotify.com/v1/audio-analysis/4EL03Meej6MmfsMf7CJ69J,119172,4
La Maldita Primavera,0.659,0.922,4,-4.494,1,0.0544,0.0526,0,0.434,0.757,120.003,audio_features,4ypp2yX5dDsqp6AF7LEY68,spotify:track:4ypp2yX5dDsqp6AF7LEY68,https://api.spotify.com/v1/tracks/4ypp2yX5dDsqp6AF7LEY68,https://api.spotify.com/v1/audio-analysis/4ypp2yX5dDsqp6AF7LEY68,216733,4
Eternal Bliss,0.195,0.319,9,-13.159,1,0.0396,0.953,0.81,0.09,0.0355,66.543,audio_features,6zKDHfuoo74shOWLoWWMya,spotify:track:6zKDHfuoo74shOWLoWWMya,https://api.spotify.com/v1/tracks/6zKDHfuoo74shOWLoWWMya,https://api.spotify.com/v1/audio-analysis/6zKDHfuoo74shOWLoWWMya,169086,4
Vacaciones de Mi Mente (feat. Rosario Ortega),,,,,,,,,,,,,,,,,,
Tun Tun,0.803,0.784,4,-3.006,0,0.162,0.277,1.54e-05,0.0828,0.741,178.04,audio_features,5Xhzsn8demSBBaHDSH6cou,spotify:track:5Xhzsn8demSBBaHDSH6cou,https://api.spotify.com/v1/tracks/5Xhzsn8demSBBaHDSH6cou,https://api.spotify.com/v1/audio-analysis/5Xhzsn8demSBBaHDSH6cou,191461,4
Good Morning,0.48,0.631,7,-5.488,1,0.116,0.0791,0.000105,0.149,0.515,84.164,audio_features,5CaXxLM568tBh1PwhXdciZ,spotify:track:5CaXxLM568tBh1PwhXdciZ,https://api.spotify.com/v1/tracks/5CaXxLM568tBh1PwhXdciZ,https://api.spotify.com/v1/audio-analysis/5CaXxLM568tBh1PwhXdciZ,195093,4
World End,0.278,0.926,0,-3.64,1,0.0716,1.11e-05,0,0.328,0.505,119.039,audio_features,5bdAmCz7rnCjhM0SJukRWo,spotify:track:5bdAmCz7rnCjhM0SJukRWo,https://api.spotify.com/v1/tracks/5bdAmCz7rnCjhM0SJukRWo,https://api.spotify.com/v1/audio-analysis/5bdAmCz7rnCjhM0SJukRWo,226947,3
Chupetazos,0.676,0.459,1,-9.503,1,0.202,0.773,3.21e-05,0.185,0.491,156.031,audio_features,05Yb8J2BGQmXTZCdPkIxYa,spotify:track:05Yb8J2BGQmXTZCdPkIxYa,https://api.spotify.com/v1/tracks/05Yb8J2BGQmXTZCdPkIxYa,https://api.spotify.com/v1/audio-analysis/05Yb8J2BGQmXTZCdPkIxYa,172827,4
Mi Regalo,0.526,0.311,6,-12.433,1,0.059,0.871,0,0.0971,0.683,179.836,audio_features,6v6Ch9Nd4RbLNzBiGJq9DL,spotify:track:6v6Ch9Nd4RbLNzBiGJq9DL,https://api.spotify.com/v1/tracks/6v6Ch9Nd4RbLNzBiGJq9DL,https://api.spotify.com/v1/audio-analysis/6v6Ch9Nd4RbLNzBiGJq9DL,183333,4
Tirano (feat. Fuego),0.444,0.548,3,-9.496,0,0.123,0.109,0,0.0982,0.649,108.968,audio_features,6H4xQW31txhCLT4iVO0kFq,spotify:track:6H4xQW31txhCLT4iVO0kFq,https://api.spotify.com/v1/tracks/6H4xQW31txhCLT4iVO0kFq,https://api.spotify.com/v1/audio-analysis/6H4xQW31txhCLT4iVO0kFq,204290,5
Memories,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,audio_features,2b8fOow8UzyDFAE27YhOZM,spotify:track:2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/audio-analysis/2b8fOow8UzyDFAE27YhOZM,189486,4
Colors,0.512,0.812,1,-4.809,1,0.0617,0.0534,0,0.092,0.521,100.02,audio_features,1TnUURhehaoMWKAqQtirm6,spotify:track:1TnUURhehaoMWKAqQtirm6,https://api.spotify.com/v1/tracks/1TnUURhehaoMWKAqQtirm6,https://api.spotify.com/v1/audio-analysis/1TnUURhehaoMWKAqQtirm6,249500,4
Share The World (第395話〜425話 OP),0.766,0.787,1,-5.987,1,0.0466,0.113,0,0.251,0.577,120.055,audio_features,2lEjJCt6iFfYuK4RC592TF,spotify:track:2lEjJCt6iFfYuK4RC592TF,https://api.spotify.com/v1/tracks/2lEjJCt6iFfYuK4RC592TF,https://api.spotify.com/v1/audio-analysis/2lEjJCt6iFfYuK4RC592TF,206750,4
Never Let You Go (feat. Pitbull),0.6,0.944,9,-3.197,0,0.0514,0.0498,0,0.121,0.705,98.033,audio_features,1YcA3OaZh6Imx9NsnMqgGv,spotify:track:1YcA3OaZh6Imx9NsnMqgGv,https://api.spotify.com/v1/tracks/1YcA3OaZh6Imx9NsnMqgGv,https://api.spotify.com/v1/audio-analysis/1YcA3OaZh6Imx9NsnMqgGv,201040,4
Couch Day,0.867,0.0866,9,-21.667,1,0.0974,0.357,0.44,0.1,0.493,132.002,audio_features,4KXQ8urNvqvr0owWsp1u5e,spotify:track:4KXQ8urNvqvr0owWsp1u5e,https://api.spotify.com/v1/tracks/4KXQ8urNvqvr0owWsp1u5e,https://api.spotify.com/v1/audio-analysis/4KXQ8urNvqvr0owWsp1u5e,152750,4
Banking,0.452,0.551,1,-10.377,1,0.406,0.0184,0,0.592,0.268,180.637,audio_features,2G7dxOIrmtjtVuESZeGaSv,spotify:track:2G7dxOIrmtjtVuESZeGaSv,https://api.spotify.com/v1/tracks/2G7dxOIrmtjtVuESZeGaSv,https://api.spotify.com/v1/audio-analysis/2G7dxOIrmtjtVuESZeGaSv,204562,4
Devuélveme la Vida,0.599,0.662,9,-3.323,0,0.0398,0.335,0,0.0892,0.805,92.009,audio_features,1rmhVvgixlBhnYTkC06cHc,spotify:track:1rmhVvgixlBhnYTkC06cHc,https://api.spotify.com/v1/tracks/1rmhVvgixlBhnYTkC06cHc,https://api.spotify.com/v1/audio-analysis/1rmhVvgixlBhnYTkC06cHc,172873,4
Hasta la Luna,0.862,0.503,0,-10.104,0,0.0655,0.015,0,0.0764,0.748,108.024,audio_features,0FRYhpzKAnckScvm3VlovK,spotify:track:0FRYhpzKAnckScvm3VlovK,https://api.spotify.com/v1/tracks/0FRYhpzKAnckScvm3VlovK,https://api.spotify.com/v1/audio-analysis/0FRYhpzKAnckScvm3VlovK,149156,4
Anything for You,0.575,0.401,7,-8.012,1,0.164,0.611,0,0.113,0.332,133.531,audio_features,3buWaZh2ajXTWsdp8XTBKk,spotify:track:3buWaZh2ajXTWsdp8XTBKk,https://api.spotify.com/v1/tracks/3buWaZh2ajXTWsdp8XTBKk,https://api.spotify.com/v1/audio-analysis/3buWaZh2ajXTWsdp8XTBKk,256542,3
Sunshine Girl,0.769,0.536,8,-6.679,1,0.0341,0.119,0,0.0439,0.916,118.116,audio_features,4RjHalDdUreXDJSJLo44lK,spotify:track:4RjHalDdUreXDJSJLo44lK,https://api.spotify.com/v1/tracks/4RjHalDdUreXDJSJLo44lK,https://api.spotify.com/v1/audio-analysis/4RjHalDdUreXDJSJLo44lK,217271,4
Moonlit Beach,0.263,0.0153,2,-25.411,0,0.0366,0.987,0.971,0.112,0.0936,33.108,audio_features,2vgBLsBFMDP3qR78XXXtni,spotify:track:2vgBLsBFMDP3qR78XXXtni,https://api.spotify.com/v1/tracks/2vgBLsBFMDP3qR78XXXtni,https://api.spotify.com/v1/audio-analysis/2vgBLsBFMDP3qR78XXXtni,129600,4
Wild Flowers (Zoids),0.622,0.794,5,-3.544,1,0.0365,0.474,0,0.291,0.43,115.117,audio_features,2cxz9tnRYm5IKHxH4YIRLq,spotify:track:2cxz9tnRYm5IKHxH4YIRLq,https://api.spotify.com/v1/tracks/2cxz9tnRYm5IKHxH4YIRLq,https://api.spotify.com/v1/audio-analysis/2cxz9tnRYm5IKHxH4YIRLq,115851,4
I'm So Alone,0.676,0.471,0,-14.914,1,0.0535,0.0314,0.907,0.221,0.382,107.988,audio_features,2Y0qqNWmF69eldaec173QU,spotify:track:2Y0qqNWmF69eldaec173QU,https://api.spotify.com/v1/tracks/2Y0qqNWmF69eldaec173QU,https://api.spotify.com/v1/audio-analysis/2Y0qqNWmF69eldaec173QU,161358,3
Japi - En Vivo Entre Amigos,0.634,0.813,2,-6.397,1,0.0303,0.141,0,0.435,0.616,101.99,audio_features,3YM8MkVwJX6wY5bDsMRkEx,spotify:track:3YM8MkVwJX6wY5bDsMRkEx,https://api.spotify.com/v1/tracks/3YM8MkVwJX6wY5bDsMRkEx,https://api.spotify.com/v1/audio-analysis/3YM8MkVwJX6wY5bDsMRkEx,350840,4
gone,0.677,0.714,11,-5.637,1,0.0287,0.162,0,0.0717,0.355,94.956,audio_features,3iH29NcCxYgI5shlkZrUoB,spotify:track:3iH29NcCxYgI5shlkZrUoB,https://api.spotify.com/v1/tracks/3iH29NcCxYgI5shlkZrUoB,https://api.spotify.com/v1/audio-analysis/3iH29NcCxYgI5shlkZrUoB,136568,4
Never Gonna Leave You,0.743,0.867,6,-5.05,0,0.0351,0.156,0.019,0.339,0.761,135.002,audio_features,5gdAIGgehqtsvwEJC79VOt,spotify:track:5gdAIGgehqtsvwEJC79VOt,https://api.spotify.com/v1/tracks/5gdAIGgehqtsvwEJC79VOt,https://api.spotify.com/v1/audio-analysis/5gdAIGgehqtsvwEJC79VOt,195533,4
The Hero!,0.467,0.967,2,-3.533,1,0.116,4.68e-05,0,0.195,0.177,130.172,audio_features,4YycgLIc3P6oQRY5NiOybl,spotify:track:4YycgLIc3P6oQRY5NiOybl,https://api.spotify.com/v1/tracks/4YycgLIc3P6oQRY5NiOybl,https://api.spotify.com/v1/audio-analysis/4YycgLIc3P6oQRY5NiOybl,229742,4
Baila Baila Baila - Remix,0.785,0.572,2,-7.504,1,0.123,0.0598,0,0.218,0.49,100.016,audio_features,7mWFF4gPADjTQjC97CgFVt,spotify:track:7mWFF4gPADjTQjC97CgFVt,https://api.spotify.com/v1/tracks/7mWFF4gPADjTQjC97CgFVt,https://api.spotify.com/v1/audio-analysis/7mWFF4gPADjTQjC97CgFVt,235284,4
Qué Tienes Tú,0.744,0.836,2,-3.267,1,0.0592,0.0811,4.21e-06,0.166,0.524,91.984,audio_features,4txQPJDlvU72lC6EMhT7m9,spotify:track:4txQPJDlvU72lC6EMhT7m9,https://api.spotify.com/v1/tracks/4txQPJDlvU72lC6EMhT7m9,https://api.spotify.com/v1/audio-analysis/4txQPJDlvU72lC6EMhT7m9,212348,4
Dime,0.773,0.753,10,-4.173,1,0.06,0.122,4.8e-05,0.102,0.56,179.983,audio_features,0HMTIZ3iQ6QNjBaD9IE7ZZ,spotify:track:0HMTIZ3iQ6QNjBaD9IE7ZZ,https://api.spotify.com/v1/tracks/0HMTIZ3iQ6QNjBaD9IE7ZZ,https://api.spotify.com/v1/audio-analysis/0HMTIZ3iQ6QNjBaD9IE7ZZ,213200,4
words in reverse,0.627,0.116,7,-18.253,1,0.049,0.577,0.927,0.106,0.0384,89.996,audio_features,6Y2705hU61ittwCtu1tsK5,spotify:track:6Y2705hU61ittwCtu1tsK5,https://api.spotify.com/v1/tracks/6Y2705hU61ittwCtu1tsK5,https://api.spotify.com/v1/audio-analysis/6Y2705hU61ittwCtu1tsK5,125333,4
